total words in file : 73046
unique words in file : 7152
The file is Sorted in Ascending order by Alphabetics
1.  [', 119] 
5153.  [recording, 3] 
5154.  [recourse, 1] 
5155.  [recover, 2] 
5156.  [recovered, 14] 
5157.  [recovering, 1] 
5158.  [recovery, 3] 
5159.  [recur, 1] 
5160.  [recurred, 3] 
5161.  [recurrence, 1] 
5162.  [red, 1] 
5163.  [redeem, 2] 
5164.  [redistribute, 1] 
5165.  [redistributing, 2] 
5166.  [redistribution, 2] 
5167.  [redress, 1] 
5168.  [reduced, 3] 
5169.  [reference, 2] 
5170.  [references, 2] 
5171.  [referred, 1] 
5172.  [refined, 3] 
5173.  [refinement, 1] 
5174.  [reflect, 17] 
5175.  [reflected, 15] 
5176.  [reflecting, 1] 
5177.  [reflection, 13] 
5178.  [reflections, 16] 
5179.  [reflects, 1] 
5180.  [refrain, 3] 
5181.  [refrained, 1] 
5182.  [refreshed, 3] 
5183.  [refuge, 8] 
5184.  [refund, 10] 
5185.  [refuse, 8] 
5186.  [refused, 3] 
5187.  [refusing, 1] 
5188.  [regard, 8] 
5189.  [regarded, 6] 
5190.  [regarding, 3] 
5191.  [regards, 1] 
5192.  [region, 4] 
5193.  [regions, 6] 
5194.  [registered, 2] 
5195.  [regret, 7] 
5196.  [regretted, 1] 
5197.  [regularity, 1] 
5198.  [regularly, 3] 
5199.  [regulate, 2] 
5200.  [regulated, 2] 
5201.  [reign, 1] 
5202.  [reigned, 1] 
5203.  [reiterating, 1] 
5204.  [rejected, 2] 
5205.  [rejoice, 1] 
5206.  [rejoiced, 3] 
5207.  [rejoined, 1] 
5208.  [rekindled, 1] 
5209.  [relapse, 2] 
5210.  [relapses, 1] 
5211.  [relate, 8] 
5212.  [related, 11] 
5213.  [relates, 2] 
5214.  [relating, 1] 
5215.  [relation, 4] 
5216.  [relations, 4] 
5217.  [relationships, 1] 
5218.  [relative, 2] 
5219.  [relatives, 2] 
5220.  [relaxed, 1] 
5221.  [release, 3] 
5222.  [released, 1] 
5223.  [relics, 1] 
5224.  [relied, 3] 
5225.  [relief, 4] 
5226.  [relieve, 8] 
5227.  [relieved, 3] 
5228.  [religion, 3] 
5229.  [religions, 1] 
5230.  [relinquish, 1] 
5231.  [relinquished, 1] 
5232.  [relinquishing, 1] 
5233.  [reluctant, 1] 
5234.  [rely, 4] 
5235.  [remain, 21] 
5236.  [remainder, 5] 
5237.  [remained, 30] 
5238.  [remaining, 6] 
5239.  [remains, 13] 
5240.  [remark, 4] 
5241.  [remarkable, 1] 
5242.  [remarkably, 3] 
5243.  [remarked, 2] 
5244.  [remedies, 1] 
5245.  [remedy, 1] 
5246.  [remember, 20] 
5247.  [remembered, 12] 
5248.  [remembering, 1] 
5249.  [remembrance, 9] 
5250.  [remembrancers, 1] 
5251.  [remind, 3] 
5252.  [reminded, 1] 
5253.  [reminds, 2] 
5254.  [remissness, 1] 
5255.  [remnants, 1] 
5256.  [remonstrate, 2] 
5257.  [remorse, 15] 
5258.  [remote, 3] 
5259.  [remoter, 1] 
5260.  [remotest, 1] 
5261.  [removal, 1] 
5262.  [remove, 4] 
5263.  [removed, 6] 
5264.  [removes, 1] 
5265.  [renamed, 1] 
5266.  [render, 9] 
5267.  [rendered, 16] 
5268.  [rendering, 1] 
5269.  [renders, 2] 
5270.  [rendezvous, 1] 
5271.  [rending, 1] 
5272.  [renew, 5] 
5273.  [renewed, 5] 
5274.  [renewing, 1] 
5275.  [renounce, 1] 
5276.  [renovating, 1] 
5277.  [renowned, 1] 
5278.  [rent, 3] 
5279.  [repaid, 2] 
5280.  [repair, 1] 
5281.  [repaired, 2] 
5282.  [repairing, 1] 
5283.  [repassed, 1] 
5284.  [repay, 1] 
5285.  [repeated, 3] 
5286.  [repeating, 1] 
5287.  [repent, 2] 
5288.  [repentance, 2] 
5289.  [repentant, 1] 
5290.  [repetition, 1] 
5291.  [repined, 1] 
5292.  [replace, 3] 
5293.  [replaced, 2] 
5294.  [replacement, 5] 
5295.  [replenished, 1] 
5296.  [replete, 3] 
5297.  [replied, 25] 
5298.  [reply, 4] 
5299.  [report, 2] 
5300.  [reported, 2] 
5301.  [reports, 1] 
5302.  [repose, 10] 
5303.  [reposed, 2] 
5304.  [representations, 3] 
5305.  [represented, 1] 
5306.  [repressed, 1] 
5307.  [reproach, 1] 
5308.  [reproaches, 1] 
5309.  [reprobated, 1] 
5310.  [reproduce, 1] 
5311.  [republic, 1] 
5312.  [republican, 1] 
5313.  [republics, 1] 
5314.  [repugnance, 3] 
5315.  [repulses, 1] 
5316.  [repulsive, 2] 
5317.  [reputation, 1] 
5318.  [request, 7] 
5319.  [requested, 2] 
5320.  [require, 2] 
5321.  [required, 7] 
5322.  [requirements, 4] 
5323.  [requires, 5] 
5324.  [requisite, 1] 
5325.  [requisition, 2] 
5326.  [requited, 1] 
5327.  [reread, 1] 
5328.  [rescued, 1] 
5329.  [research, 4] 
5330.  [resemblance, 2] 
5331.  [resembled, 2] 
5332.  [resembling, 2] 
5333.  [resentment, 1] 
5334.  [reserve, 2] 
5335.  [reserved, 5] 
5336.  [reside, 2] 
5337.  [resided, 4] 
5338.  [residence, 9] 
5339.  [residents, 1] 
5340.  [residing, 1] 
5341.  [resign, 1] 
5342.  [resignation, 2] 
5343.  [resigned, 2] 
5344.  [resist, 1] 
5345.  [resistless, 1] 
5346.  [resolution, 8] 
5347.  [resolutions, 2] 
5348.  [resolve, 1] 
5349.  [resolved, 31] 
5350.  [resolving, 4] 
5351.  [resource, 4] 
5352.  [resources, 2] 
5353.  [respect, 5] 
5354.  [respected, 4] 
5355.  [respecting, 1] 
5356.  [respects, 2] 
5357.  [respite, 4] 
5358.  [rest, 31] 
5359.  [rested, 5] 
5360.  [resting, 1] 
5361.  [restless, 4] 
5362.  [restlessness, 1] 
5363.  [restoration, 1] 
5364.  [restorative, 1] 
5365.  [restore, 8] 
5366.  [restored, 15] 
5367.  [restrain, 2] 
5368.  [restrained, 4] 
5369.  [restrictions, 2] 
5370.  [rests, 3] 
5371.  [result, 5] 
5372.  [results, 2] 
5373.  [resume, 1] 
5374.  [resumed, 2] 
5375.  [retain, 1] 
5376.  [retains, 1] 
5377.  [retard, 1] 
5378.  [retarded, 1] 
5379.  [retire, 2] 
5380.  [retired, 16] 
5381.  [retirement, 1] 
5382.  [retreat, 8] 
5383.  [retreated, 2] 
5384.  [retreats, 1] 
5385.  [retrod, 1] 
5386.  [retrospect, 1] 
5387.  [return, 52] 
5388.  [returned, 31] 
5389.  [returning, 9] 
5390.  [returns, 3] 
5391.  [reuss, 1] 
5392.  [reveal, 2] 
5393.  [revealed, 1] 
5394.  [revel, 1] 
5395.  [revenge, 23] 
5396.  [revenue, 1] 
5397.  [reverberated, 1] 
5398.  [reverence, 3] 
5399.  [reverie, 2] 
5400.  [reveries, 3] 
5401.  [reverse, 2] 
5402.  [reverses, 1] 
5403.  [reverted, 1] 
5404.  [revisit, 2] 
5405.  [revive, 4] 
5406.  [revived, 2] 
5407.  [revoke, 1] 
5408.  [revolt, 1] 
5409.  [revolution, 2] 
5410.  [revolutions, 1] 
5411.  [revolved, 5] 
5412.  [reward, 5] 
5413.  [rewarded, 2] 
5414.  [rhine, 7] 
5415.  [rhone, 2] 
5416.  [ribbons, 1] 
5417.  [rich, 3] 
5418.  [riches, 1] 
5419.  [ridges, 1] 
5420.  [ridicule, 1] 
5421.  [riding, 1] 
5422.  [rifts, 2] 
5423.  [right, 13] 
5424.  [ring, 1] 
5425.  [riot, 1] 
5426.  [ripen, 1] 
5427.  [rippling, 1] 
5428.  [rise, 9] 
5429.  [risen, 3] 
5430.  [rising, 8] 
5431.  [rival, 1] 
5432.  [river, 10] 
5433.  [rivers, 4] 
5434.  [road, 6] 
5435.  [roads, 2] 
5436.  [roaming, 1] 
5437.  [roared, 3] 
5438.  [roarings, 2] 
5439.  [roasted, 1] 
5440.  [rob, 3] 
5441.  [robbed, 1] 
5442.  [robert, 1] 
5443.  [rock, 10] 
5444.  [rocks, 3] 
5445.  [rocky, 2] 
5446.  [roll, 1] 
5447.  [rolled, 1] 
5448.  [roman, 1] 
5449.  [romance, 1] 
5450.  [romans, 1] 
5451.  [romantic, 4] 
5452.  [rome, 1] 
5453.  [romulus, 1] 
5454.  [roncesvalles, 1] 
5455.  [roof, 1] 
5456.  [room, 31] 
5457.  [rooms, 1] 
5458.  [rooted, 1] 
5459.  [roots, 4] 
5460.  [rose, 16] 
5461.  [roses, 1] 
5462.  [rosy, 1] 
5463.  [rotterdam, 2] 
5464.  [rough, 2] 
5465.  [rougher, 1] 
5466.  [roughly, 1] 
5467.  [round, 11] 
5468.  [rouse, 2] 
5469.  [roused, 7] 
5470.  [rouses, 1] 
5471.  [route, 2] 
5472.  [routine, 2] 
5473.  [row, 1] 
5474.  [rowing, 2] 
5475.  [royalties, 2] 
5476.  [royalty, 3] 
5477.  [rubbed, 1] 
5478.  [rubbing, 1] 
5479.  [rudder, 2] 
5480.  [rude, 6] 
5481.  [ruffled, 1] 
5482.  [rugged, 4] 
5483.  [ruggedness, 1] 
5484.  [ruin, 9] 
5485.  [ruined, 4] 
5486.  [ruins, 3] 
5487.  [rule, 3] 
5488.  [ruled, 2] 
5489.  [rules, 2] 
5490.  [rumbling, 1] 
5491.  [run, 2] 
5492.  [running, 2] 
5493.  [rush, 2] 
5494.  [rushed, 9] 
5495.  [rushing, 2] 
5496.  [russia, 2] 
5497.  [russian, 1] 
5498.  [rustic, 3] 
5499.  [rustling, 1] 
5500.  [s, 88] 
5501.  [sacred, 1] 
5502.  [sacrifice, 5] 
5503.  [sacrificed, 1] 
5504.  [sacrilege, 3] 
5505.  [sad, 10] 
5506.  [saddest, 1] 
5507.  [sadness, 4] 
5508.  [safe, 7] 
5509.  [safety, 9] 
5510.  [safie, 24] 
5511.  [sagacity, 2] 
5512.  [said, 101] 
5513.  [sail, 3] 
5514.  [sailed, 4] 
5515.  [sailing, 1] 
5516.  [sailors, 10] 
5517.  [sails, 2] 
5518.  [saintly, 2] 
5519.  [sake, 7] 
5520.  [sakes, 1] 
5521.  [saleve, 4] 
5522.  [sallies, 1] 
5523.  [salt, 1] 
5524.  [salubrious, 1] 
5525.  [salutations, 1] 
5526.  [saluted, 2] 
5527.  [salvation, 1] 
5528.  [same, 53] 
5529.  [sands, 1] 
5530.  [sandy, 1] 
5531.  [sang, 3] 
5532.  [sanguinary, 2] 
5533.  [sank, 18] 
5534.  [sat, 23] 
5535.  [satan, 2] 
5536.  [satiate, 1] 
5537.  [satiated, 3] 
5538.  [satisfaction, 1] 
5539.  [satisfied, 12] 
5540.  [satisfy, 7] 
5541.  [satisfying, 1] 
5542.  [savage, 3] 
5543.  [save, 7] 
5544.  [saved, 7] 
5545.  [saville, 4] 
5546.  [saviour, 1] 
5547.  [savoury, 1] 
5548.  [savoy, 1] 
5549.  [saw, 84] 
5550.  [say, 21] 
5551.  [saying, 4] 
5552.  [says, 1] 
5553.  [scaffold, 3] 
5554.  [scale, 1] 
5555.  [scaling, 1] 
5556.  [scanty, 1] 
5557.  [scarce, 1] 
5558.  [scarcely, 12] 
5559.  [scared, 1] 
5560.  [scaring, 1] 
5561.  [scarlet, 1] 
5562.  [scattered, 4] 
5563.  [scene, 43] 
5564.  [scenery, 4] 
5565.  [scenes, 16] 
5566.  [scent, 2] 
5567.  [scents, 2] 
5568.  [schemes, 1] 
5569.  [schiavi, 1] 
5570.  [school, 2] 
5571.  [schoolboys, 1] 
5572.  [schoolfellow, 1] 
5573.  [schoolmaster, 1] 
5574.  [schools, 2] 
5575.  [science, 27] 
5576.  [sciences, 1] 
5577.  [scientific, 2] 
5578.  [scion, 1] 
5579.  [scoffing, 2] 
5580.  [scope, 4] 
5581.  [scorn, 3] 
5582.  [scotch, 1] 
5583.  [scotland, 4] 
5584.  [scourge, 1] 
5585.  [scraggy, 1] 
5586.  [scream, 4] 
5587.  [screamed, 1] 
5588.  [sea, 34] 
5589.  [seafaring, 1] 
5590.  [seal, 1] 
5591.  [sealed, 1] 
5592.  [seamen, 1] 
5593.  [search, 7] 
5594.  [searching, 1] 
5595.  [seas, 6] 
5596.  [seashore, 1] 
5597.  [season, 8] 
5598.  [seasons, 3] 
5599.  [seat, 5] 
5600.  [seated, 4] 
5601.  [secheron, 1] 
5602.  [secluded, 3] 
5603.  [seclusion, 1] 
5604.  [second, 5] 
5605.  [secondary, 2] 
5606.  [secret, 13] 
5607.  [secretly, 1] 
5608.  [secrets, 5] 
5609.  [section, 7] 
5610.  [sections, 1] 
5611.  [secure, 7] 
5612.  [secured, 1] 
5613.  [securely, 1] 
5614.  [securing, 1] 
5615.  [security, 1] 
5616.  [sedulous, 1] 
5617.  [see, 47] 
5618.  [seeing, 7] 
5619.  [seek, 25] 
5620.  [seeking, 2] 
5621.  [seem, 4] 
5622.  [seemed, 32] 
5623.  [seeming, 2] 
5624.  [seemingly, 3] 
5625.  [seems, 3] 
5626.  [seen, 18] 
5627.  [seize, 5] 
5628.  [seized, 16] 
5629.  [seizing, 1] 
5630.  [seizure, 1] 
5631.  [seldom, 5] 
5632.  [select, 1] 
5633.  [selected, 3] 
5634.  [self, 17] 
5635.  [selfish, 3] 
5636.  [selfishness, 4] 
5637.  [sell, 1] 
5638.  [semblance, 1] 
5639.  [send, 3] 
5640.  [sending, 2] 
5641.  [sensation, 12] 
5642.  [sensations, 31] 
5643.  [sense, 11] 
5644.  [senseless, 4] 
5645.  [senses, 7] 
5646.  [sensibilities, 1] 
5647.  [sensibility, 3] 
5648.  [sensibly, 3] 
5649.  [sensitive, 3] 
5650.  [sensitiveness, 2] 
5651.  [sent, 6] 
5652.  [sentence, 7] 
5653.  [sentences, 1] 
5654.  [sentiment, 3] 
5655.  [sentiments, 4] 
5656.  [separated, 3] 
5657.  [separation, 1] 
5658.  [september, 6] 
5659.  [sepulchre, 1] 
5660.  [serene, 7] 
5661.  [serenity, 1] 
5662.  [series, 3] 
5663.  [serious, 3] 
5664.  [seriousness, 1] 
5665.  [serpent, 1] 
5666.  [servant, 7] 
5667.  [servants, 5] 
5668.  [serve, 1] 
5669.  [serves, 1] 
5670.  [service, 4] 
5671.  [serviceable, 1] 
5672.  [services, 3] 
5673.  [serving, 1] 
5674.  [servox, 2] 
5675.  [set, 19] 
5676.  [setting, 4] 
5677.  [settled, 1] 
5678.  [seven, 2] 
5679.  [seventeen, 1] 
5680.  [several, 48] 
5681.  [severe, 5] 
5682.  [severity, 3] 
5683.  [sex, 1] 
5684.  [sexes, 1] 
5685.  [shade, 3] 
5686.  [shaded, 2] 
5687.  [shades, 3] 
5688.  [shadow, 8] 
5689.  [shadows, 1] 
5690.  [shake, 4] 
5691.  [shaken, 2] 
5692.  [shakespeare, 1] 
5693.  [shall, 100] 
5694.  [shame, 1] 
5695.  [shamefully, 1] 
5696.  [shape, 7] 
5697.  [shapes, 3] 
5698.  [share, 5] 
5699.  [shared, 2] 
5700.  [sharing, 1] 
5701.  [shattered, 5] 
5702.  [she, 227] 
5703.  [shed, 8] 
5704.  [sheet, 1] 
5705.  [sheets, 1] 
5706.  [shells, 1] 
5707.  [shelter, 4] 
5708.  [sheltered, 2] 
5709.  [shepherd, 1] 
5710.  [shepherd', 1] 
5711.  [shifting, 1] 
5712.  [shine, 3] 
5713.  [shining, 2] 
5714.  [ship, 8] 
5715.  [shipping, 1] 
5716.  [shiver, 1] 
5717.  [shivering, 1] 
5718.  [shock, 4] 
5719.  [shocking, 1] 
5720.  [shocks, 1] 
5721.  [shone, 9] 
5722.  [shook, 1] 
5723.  [shooting, 1] 
5724.  [shore, 16] 
5725.  [shores, 5] 
5726.  [short, 12] 
5727.  [shortened, 1] 
5728.  [shortly, 1] 
5729.  [should, 147] 
5730.  [shoulder, 2] 
5731.  [shoulders, 1] 
5732.  [shout, 2] 
5733.  [show, 2] 
5734.  [showed, 7] 
5735.  [shower, 1] 
5736.  [showers, 1] 
5737.  [shown, 4] 
5738.  [shrank, 1] 
5739.  [shrieked, 3] 
5740.  [shrieks, 1] 
5741.  [shrill, 2] 
5742.  [shrine, 1] 
5743.  [shrink, 2] 
5744.  [shrivelled, 1] 
5745.  [shroud, 1] 
5746.  [shudder, 3] 
5747.  [shuddered, 5] 
5748.  [shuddering, 3] 
5749.  [shunned, 2] 
5750.  [shut, 12] 
5751.  [shutters, 2] 
5752.  [shutting, 2] 
5753.  [sick, 2] 
5754.  [sickbed, 2] 
5755.  [sickened, 5] 
5756.  [sickening, 4] 
5757.  [sickness, 5] 
5758.  [side, 8] 
5759.  [sides, 9] 
5760.  [sigh, 1] 
5761.  [sighed, 1] 
5762.  [sight, 24] 
5763.  [sights, 6] 
5764.  [sign, 2] 
5765.  [signal, 1] 
5766.  [signification, 1] 
5767.  [signs, 5] 
5768.  [silence, 14] 
5769.  [silent, 14] 
5770.  [silken, 1] 
5771.  [silver, 3] 
5772.  [similar, 1] 
5773.  [simple, 7] 
5774.  [simpler, 2] 
5775.  [simplest, 1] 
5776.  [simply, 1] 
5777.  [since, 25] 
5778.  [sincere, 2] 
5779.  [sincerely, 6] 
5780.  [sincerity, 1] 
5781.  [single, 8] 
5782.  [singular, 2] 
5783.  [singularly, 2] 
5784.  [sinister, 1] 
5785.  [sink, 7] 
5786.  [sinking, 2] 
5787.  [sinks, 2] 
5788.  [sinned, 1] 
5789.  [sins, 2] 
5790.  [sir, 7] 
5791.  [siroc, 1] 
5792.  [sister, 27] 
5793.  [sister', 1] 
5794.  [sit, 2] 
5795.  [site, 4] 
5796.  [sitting, 1] 
5797.  [situated, 5] 
5798.  [situation, 10] 
5799.  [situations, 3] 
5800.  [six, 4] 
5801.  [sixteen, 1] 
5802.  [sixth, 1] 
5803.  [skeleton, 1] 
5804.  [skies, 1] 
5805.  [skiff, 2] 
5806.  [skill, 1] 
5807.  [skims, 1] 
5808.  [skin, 2] 
5809.  [skirted, 1] 
5810.  [skirting, 1] 
5811.  [sky, 14] 
5812.  [slackened, 1] 
5813.  [slaked, 1] 
5814.  [slaughter, 2] 
5815.  [slave, 6] 
5816.  [slavery, 4] 
5817.  [sledge, 13] 
5818.  [sledges, 1] 
5819.  [sleep, 20] 
5820.  [sleeper, 1] 
5821.  [sleeping, 3] 
5822.  [sleepless, 2] 
5823.  [sleeps, 1] 
5824.  [slenderly, 1] 
5825.  [slept, 8] 
5826.  [slight, 8] 
5827.  [slightest, 3] 
5828.  [slipped, 1] 
5829.  [sloping, 2] 
5830.  [slothful, 1] 
5831.  [slough, 1] 
5832.  [slow, 7] 
5833.  [slowly, 3] 
5834.  [slumbers, 1] 
5835.  [sly, 1] 
5836.  [small, 16] 
5837.  [smelt, 1] 
5838.  [smile, 8] 
5839.  [smiled, 4] 
5840.  [smiles, 15] 
5841.  [smiling, 2] 
5842.  [smitten, 1] 
5843.  [smoke, 1] 
5844.  [smooth, 1] 
5845.  [smoothed, 1] 
5846.  [smothered, 1] 
5847.  [snake, 1] 
5848.  [snatched, 4] 
5849.  [snow, 14] 
5850.  [snows, 3] 
5851.  [snowy, 6] 
5852.  [so, 195] 
5853.  [soar, 1] 
5854.  [soaring, 1] 
5855.  [sobbed, 2] 
5856.  [sobs, 1] 
5857.  [social, 1] 
5858.  [society, 14] 
5859.  [sockets, 2] 
5860.  [sod, 1] 
5861.  [soft, 6] 
5862.  [soften, 1] 
5863.  [softened, 3] 
5864.  [softly, 1] 
5865.  [soil, 1] 
5866.  [soldier, 1] 
5867.  [sole, 2] 
5868.  [solely, 1] 
5869.  [solemn, 7] 
5870.  [solemnity, 4] 
5871.  [solemnization, 2] 
5872.  [solemnizing, 1] 
5873.  [solicit, 2] 
5874.  [solicitation, 1] 
5875.  [solicited, 2] 
5876.  [solicitude, 1] 
5877.  [solid, 1] 
5878.  [solitary, 10] 
5879.  [solitude, 15] 
5880.  [solitudes, 1] 
5881.  [solon, 1] 
5882.  [solve, 2] 
5883.  [sombre, 1] 
5884.  [some, 129] 
5885.  [someone, 5] 
5886.  [something, 16] 
5887.  [sometimes, 58] 
5888.  [somewhat, 5] 
5889.  [son, 18] 
5890.  [son', 1] 
5891.  [song, 1] 
5892.  [songs, 3] 
5893.  [soon, 65] 
5894.  [sooner, 4] 
5895.  [soothe, 3] 
5896.  [soothed, 4] 
5897.  [soothing, 3] 
5898.  [sophisms, 1] 
5899.  [sorrow, 14] 
5900.  [sorrowful, 7] 
5901.  [sorrowing, 1] 
5902.  [sorrows, 7] 
5903.  [sorry, 3] 
5904.  [sought, 16] 
5905.  [soul, 36] 
5906.  [souls, 2] 
5907.  [sound, 21] 
5908.  [sounded, 1] 
5909.  [sounding, 1] 
5910.  [soundly, 1] 
5911.  [sounds, 14] 
5912.  [soup, 1] 
5913.  [source, 5] 
5914.  [sources, 2] 
5915.  [south, 6] 
5916.  [southern, 3] 
5917.  [southwards, 3] 
5918.  [southwesterly, 1] 
5919.  [space, 3] 
5920.  [spanish, 1] 
5921.  [spare, 3] 
5922.  [spared, 4] 
5923.  [spark, 3] 
5924.  [sparkled, 3] 
5925.  [sparrow, 1] 
5926.  [speak, 15] 
5927.  [speaker, 1] 
5928.  [speaking, 1] 
5929.  [speaks, 2] 
5930.  [special, 1] 
5931.  [species, 10] 
5932.  [specific, 1] 
5933.  [specified, 2] 
5934.  [specimen, 1] 
5935.  [speck, 1] 
5936.  [specked, 1] 
5937.  [spectacle, 1] 
5938.  [spectators, 1] 
5939.  [spectre, 3] 
5940.  [speculation, 1] 
5941.  [speculations, 1] 
5942.  [speech, 8] 
5943.  [speechless, 1] 
5944.  [speed, 7] 
5945.  [speedily, 6] 
5946.  [speedy, 1] 
5947.  [spend, 6] 
5948.  [spent, 23] 
5949.  [sphere, 1] 
5950.  [spire, 1] 
5951.  [spires, 1] 
5952.  [spirit, 32] 
5953.  [spirits, 29] 
5954.  [spite, 2] 
5955.  [splendour, 1] 
5956.  [splintered, 1] 
5957.  [split, 2] 
5958.  [spoiled, 1] 
5959.  [spoiler, 1] 
5960.  [spoke, 25] 
5961.  [spoken, 3] 
5962.  [sport, 3] 
5963.  [sportiveness, 1] 
5964.  [spot, 20] 
5965.  [spout, 1] 
5966.  [sprang, 4] 
5967.  [spread, 3] 
5968.  [spreading, 1] 
5969.  [spring, 11] 
5970.  [springing, 1] 
5971.  [springs, 1] 
5972.  [sprung, 2] 
5973.  [spurn, 2] 
5974.  [spurned, 4] 
5975.  [spurred, 1] 
5976.  [squalid, 1] 
5977.  [squalidness, 2] 
5978.  [squat, 1] 
5979.  [st, 6] 
5980.  [staff, 1] 
5981.  [stag, 1] 
5982.  [stage, 1] 
5983.  [stagecoach, 1] 
5984.  [stages, 1] 
5985.  [staggered, 1] 
5986.  [staircase, 1] 
5987.  [stairs, 1] 
5988.  [stamp, 1] 
5989.  [stand, 2] 
5990.  [standard, 1] 
5991.  [standing, 3] 
5992.  [star, 2] 
5993.  [stare, 1] 
5994.  [stared, 1] 
5995.  [starry, 1] 
5996.  [stars, 9] 
5997.  [start, 3] 
5998.  [started, 5] 
5999.  [starting, 1] 
6000.  [startled, 2] 
6001.  [starvation, 2] 
6002.  [state, 28] 
6003.  [state', 1] 
6004.  [stated, 1] 
6005.  [stately, 2] 
6006.  [statement, 1] 
6007.  [statements, 1] 
6008.  [states, 14] 
6009.  [station, 2] 
6010.  [stature, 7] 
6011.  [status, 4] 
6012.  [stay, 4] 
6013.  [stayed, 2] 
6014.  [steadily, 1] 
6015.  [steady, 2] 
6016.  [steal, 1] 
6017.  [stealth, 1] 
6018.  [steel, 1] 
6019.  [steep, 1] 
6020.  [steeple, 2] 
6021.  [steeples, 1] 
6022.  [steered, 1] 
6023.  [step, 7] 
6024.  [stepped, 1] 
6025.  [steps, 18] 
6026.  [stick, 1] 
6027.  [stiff, 1] 
6028.  [stifle, 1] 
6029.  [stigma, 1] 
6030.  [still, 63] 
6031.  [stillness, 2] 
6032.  [stimulated, 1] 
6033.  [stimulus, 1] 
6034.  [sting, 4] 
6035.  [stings, 1] 
6036.  [stir, 1] 
6037.  [stirred, 3] 
6038.  [stock, 3] 
6039.  [stole, 3] 
6040.  [stolen, 1] 
6041.  [stone, 2] 
6042.  [stones, 4] 
6043.  [stony, 1] 
6044.  [stood, 9] 
6045.  [stop, 1] 
6046.  [stopped, 3] 
6047.  [store, 3] 
6048.  [stored, 1] 
6049.  [stores, 1] 
6050.  [storm, 9] 
6051.  [story, 13] 
6052.  [stove, 1] 
6053.  [straight, 1] 
6054.  [strain, 2] 
6055.  [strained, 1] 
6056.  [strange, 30] 
6057.  [strangely, 3] 
6058.  [stranger, 20] 
6059.  [stranger', 1] 
6060.  [strangers, 4] 
6061.  [strangled, 2] 
6062.  [strasbourg, 4] 
6063.  [straw, 8] 
6064.  [stream, 7] 
6065.  [streamed, 2] 
6066.  [streams, 3] 
6067.  [street, 2] 
6068.  [streets, 6] 
6069.  [strength, 15] 
6070.  [strengthened, 1] 
6071.  [strenuously, 1] 
6072.  [stretch, 1] 
6073.  [stretched, 7] 
6074.  [strewed, 2] 
6075.  [strife, 1] 
6076.  [strive, 1] 
6077.  [striving, 1] 
6078.  [strong, 6] 
6079.  [stronger, 1] 
6080.  [strongly, 7] 
6081.  [strove, 3] 
6082.  [struck, 9] 
6083.  [structure, 4] 
6084.  [struggle, 3] 
6085.  [struggled, 5] 
6086.  [student, 2] 
6087.  [student', 1] 
6088.  [students, 1] 
6089.  [studied, 5] 
6090.  [studies, 11] 
6091.  [study, 18] 
6092.  [studying, 2] 
6093.  [stuff, 1] 
6094.  [stump, 1] 
6095.  [stupendous, 3] 
6096.  [stupid, 1] 
6097.  [sty, 2] 
6098.  [style, 1] 
6099.  [subdue, 1] 
6100.  [subdued, 3] 
6101.  [subduing, 1] 
6102.  [subject, 18] 
6103.  [subjects, 5] 
6104.  [sublime, 7] 
6105.  [submission, 1] 
6106.  [submit, 1] 
6107.  [subscribe, 1] 
6108.  [subscribed, 1] 
6109.  [subsequent, 2] 
6110.  [subsist, 1] 
6111.  [subsisted, 2] 
6112.  [substance, 3] 
6113.  [succeed, 6] 
6114.  [succeeded, 6] 
6115.  [success, 10] 
6116.  [succession, 1] 
6117.  [successive, 1] 
6118.  [successors, 1] 
6119.  [succour, 2] 
6120.  [such, 88] 
6121.  [sudden, 8] 
6122.  [suddenly, 23] 
6123.  [suffer, 11] 
6124.  [suffered, 21] 
6125.  [sufferer, 2] 
6126.  [suffering, 5] 
6127.  [sufferings, 14] 
6128.  [suffice, 1] 
6129.  [sufficiency, 1] 
6130.  [sufficient, 20] 
6131.  [sufficiently, 3] 
6132.  [suffocated, 2] 
6133.  [suggested, 2] 
6134.  [suggestion, 2] 
6135.  [suicide, 1] 
6136.  [suit, 1] 
6137.  [suited, 2] 
6138.  [sullen, 2] 
6139.  [sum, 5] 
6140.  [summer, 6] 
6141.  [summers, 1] 
6142.  [summit, 8] 
6143.  [summits, 5] 
6144.  [summoned, 1] 
6145.  [sun, 44] 
6146.  [sunday, 1] 
6147.  [sunk, 9] 
6148.  [sunlight, 1] 
6149.  [sunny, 1] 
6150.  [sunrise, 1] 
6151.  [sunset, 2] 
6152.  [sunshine, 4] 
6153.  [superfluous, 1] 
6154.  [superhuman, 1] 
6155.  [superior, 10] 
6156.  [superiors, 1] 
6157.  [supernatural, 3] 
6158.  [superscription, 1] 
6159.  [superstition, 1] 
6160.  [supple, 2] 
6161.  [suppliant, 1] 
6162.  [supplication, 1] 
6163.  [supplied, 2] 
6164.  [supply, 1] 
6165.  [support, 15] 
6166.  [supported, 5] 
6167.  [suppose, 7] 
6168.  [supposed, 8] 
6169.  [supposing, 2] 
6170.  [supposition, 2] 
6171.  [suppress, 2] 
6172.  [suppressed, 1] 
6173.  [suppressing, 1] 
6174.  [supreme, 1] 
6175.  [sure, 3] 
